Enter an integer k for which our Kempner sets are k-free: 10
Enter a positive integer modulus b: 27
Enter estimation parameters, or * for pre-computed parameters ([0.1361, 1.1465, 1.5337]): *
Enter a threshold (e.g. 4.2) to determine printed output: 8.6
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[27, 9.26337, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 25]]
[27, 9.24664, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 23]]
[27, 9.16238, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 17, 18, 23, 25]]
[27, 9.03842, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 15, 17, 18, 21, 23, 25]]
[27, 8.92108, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 17, 18, 20, 22, 24, 25]]
[27, 8.82056, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 17, 18, 20, 22, 23, 24, 25]]
[27, 8.87237, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 15, 16, 17, 18, 20, 21, 22, 23]]
[27, 8.78087, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 16, 17, 18, 20, 21, 22, 23, 24]]
[27, 8.69716, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 17, 18, 20, 21, 22, 23, 24, 25]]
[27, 9.10562, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 17, 18, 19, 25]]
[27, 9.0979, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 16, 17, 18, 19, 24]]
[27, 8.76246, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 16, 17, 18, 19, 21, 22, 23, 24]]
[27, 8.96663, [0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 13, 14, 15, 17, 18, 19, 20, 25]]
[27, 8.66374, [0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 20, 22, 23, 24, 25]]
[27, 9.09527, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 23, 25]]
[27, 8.73081, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 14, 16, 17, 20, 21, 22, 24, 25]]
[27, 8.94685, [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 16, 17, 19, 24, 25]]
[27, 8.93788, [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 15, 16, 17, 19, 23, 25]]
[27, 8.84634, [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 16, 17, 19, 23, 24, 25]]
[27, 8.66535, [0, 1, 2, 3, 4, 5, 6, 8, 9, 14, 15, 16, 17, 19, 20, 21, 22, 25]]
[27, 8.76686, [0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 14, 16, 17, 18, 19, 24, 25]]
[27, 9.05332, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 24, 25]]
[27, 8.95271, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 23, 24, 25]]
[27, 8.82917, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 15, 17, 21, 23, 24, 25]]
[27, 8.77436, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 13, 15, 16, 17, 20, 21, 23, 24]]
[27, 8.61763, [0, 1, 2, 3, 4, 5, 7, 8, 9, 13, 15, 16, 17, 19, 20, 21, 23, 24]]
[27, 8.62234, [0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 15, 16, 17, 18, 21, 22, 23, 24]]
[27, 8.69539, [0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 16, 17, 22, 24, 25]]
[27, 8.84964, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 21, 23, 25]]
[27, 8.80838, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 19, 23, 24]]
[27, 8.72485, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 17, 19, 23, 24, 25]]
[27, 8.68514, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 19, 21, 23, 24]]
[27, 8.65057, [0, 1, 2, 3, 4, 6, 7, 8, 9, 12, 14, 15, 16, 17, 19, 20, 22, 23]]
[27, 8.66994, [0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 21, 23, 25]]
[27, 8.75741, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 22, 23, 25]]
[27, 8.66643, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 22, 23, 24, 25]]
[27, 8.64597, [0, 1, 2, 3, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 19, 20, 22]]
[27, 8.76114, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22]]
