Enter an integer k for which our Kempner sets are k-free: 10
Enter a positive integer modulus b: 26
Enter estimation parameters, or * for pre-computed parameters ([0.1387, 1.149, 1.5407]): *
Enter a threshold (e.g. 4.2) to determine printed output: 5.4
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[26, 5.80527, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 22]]
[26, 5.69113, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 22, 24]]
[26, 5.67731, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 22, 23]]
[26, 5.56351, [0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 22, 23, 24]]
[26, 5.7839, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 21]]
[26, 5.66983, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 21, 24]]
[26, 5.65601, [0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 21, 23]]
[26, 5.54228, [0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 21, 23, 24]]
[26, 5.63902, [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 21, 22]]
[26, 5.52534, [0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 21, 22, 24]]
[26, 5.51156, [0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 21, 22, 23]]
[26, 5.75645, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 20]]
[26, 5.64247, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 20, 24]]
[26, 5.62865, [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 20, 23]]
[26, 5.51502, [0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 20, 23, 24]]
[26, 5.61167, [0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 20, 22]]
[26, 5.4843, [0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 20, 22, 23]]
[26, 5.59038, [0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 20, 21]]
[26, 5.47686, [0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 20, 21, 24]]
[26, 5.46308, [0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 20, 21, 23]]
[26, 5.44615, [0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 20, 21, 22]]
[26, 5.72009, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 19]]
[26, 5.60625, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 19, 24]]
[26, 5.59244, [0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 19, 23]]
[26, 5.47895, [0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 19, 23, 24]]
[26, 5.57545, [0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 19, 22]]
[26, 5.46201, [0, 1, 2, 3, 4, 5, 7, 8, 10, 12, 19, 22, 24]]
[26, 5.44823, [0, 1, 2, 3, 4, 5, 7, 8, 11, 12, 19, 22, 23]]
[26, 5.55416, [0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 19, 21]]
[26, 5.44079, [0, 1, 2, 3, 4, 5, 7, 9, 10, 12, 19, 21, 24]]
[26, 5.42701, [0, 1, 2, 3, 4, 5, 7, 9, 11, 12, 19, 21, 23]]
[26, 5.41008, [0, 1, 2, 3, 4, 5, 7, 10, 11, 12, 19, 21, 22]]
[26, 5.52682, [0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 19, 20]]
[26, 5.41354, [0, 1, 2, 3, 4, 5, 8, 9, 10, 12, 19, 20, 24]]
[26, 5.66997, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 18]]
[26, 5.55636, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 18, 24]]
[26, 5.54255, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 18, 23]]
[26, 5.42928, [0, 1, 2, 3, 4, 6, 7, 8, 9, 12, 18, 23, 24]]
[26, 5.52557, [0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 18, 22]]
[26, 5.41235, [0, 1, 2, 3, 4, 6, 7, 8, 10, 12, 18, 22, 24]]
[26, 5.50429, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 18, 21]]
[26, 5.47695, [0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 18, 20]]
[26, 5.44075, [0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 18, 19]]
[26, 5.59706, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 17]]
[26, 5.48383, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 17, 24]]
[26, 5.47003, [0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 17, 23]]
[26, 5.45306, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 17, 22]]
[26, 5.43179, [0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 17, 21]]
[26, 5.40446, [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 17, 20]]
[26, 5.48231, [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16]]

Search completed in 0 hours, 0 minutes, and 0.032 seconds.  Enter a string to quit.
