Enter an integer k for which our Kempner sets are k-free: 10
Enter a positive integer modulus b: 34
Enter estimation parameters, or * for pre-computed parameters ([0.1226, 1.1308, 1.499]): *
Enter a threshold (e.g. 4.2) to determine printed output: 6.1
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[34, 6.33007, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 26]]
[34, 6.23817, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 26, 31]]
[34, 6.15384, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 26, 31, 32]]
[34, 6.22955, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 26, 30]]
[34, 6.13782, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 15, 16, 26, 30, 31]]
[34, 6.21942, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 26, 29]]
[34, 6.13512, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 26, 29, 32]]
[34, 6.12771, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 15, 16, 26, 29, 31]]
[34, 6.11909, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 15, 16, 26, 29, 30]]
[34, 6.20738, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 26, 28]]
[34, 6.11569, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 15, 16, 26, 28, 31]]
[34, 6.10708, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 15, 16, 26, 28, 30]]
[34, 6.19288, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 26, 27]]
[34, 6.10862, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 16, 26, 27, 32]]
[34, 6.30784, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 25]]
[34, 6.22342, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 25, 32]]
[34, 6.216, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 16, 25, 31]]
[34, 6.13172, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 16, 25, 31, 32]]
[34, 6.20738, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 25, 30]]
[34, 6.12311, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 16, 25, 30, 32]]
[34, 6.1157, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15, 16, 25, 30, 31]]
