Enter an integer k for which our Kempner sets are k-free: 10
Enter a positive integer modulus b: 19
Enter estimation parameters, or * for pre-computed parameters ([0.1632, 1.1747, 1.5994]): *
Enter a threshold (e.g. 4.2) to determine printed output: 10.0
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[19, 10.7175, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15]]
[19, 10.6972, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16]]
[19, 10.6789, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 17]]
[19, 10.692, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15]]
[19, 10.6717, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 16]]
[19, 10.6631, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15]]
[19, 10.6095, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 16]]
[19, 10.5912, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 14, 17]]
[19, 10.5869, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 15, 16]]
[19, 10.5615, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 15, 16]]
[19, 10.5325, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 15, 16]]
[19, 10.5143, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 15, 17]]
[19, 10.4461, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 14, 15, 16, 17]]
[19, 10.5525, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 17]]
[19, 10.5299, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17]]
[19, 10.5045, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 14, 15, 17]]
[19, 10.4756, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17]]
[19, 10.4328, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 15, 16, 17]]
[19, 10.4074, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 16, 17]]
[19, 10.4222, [0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 13, 14, 16, 17]]
[19, 10.3996, [0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 13, 15, 16, 17]]
[19, 10.3743, [0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 14, 15, 16, 17]]
[19, 10.5753, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15, 17]]
[19, 10.5551, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 16, 17]]
[19, 10.569, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 17]]
[19, 10.5008, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 14, 16, 17]]
[19, 10.5743, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15]]
[19, 10.5132, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 17]]
[19, 10.506, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 14, 15, 16]]
[19, 10.445, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 15, 16, 17]]
[19, 10.4589, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 14, 15, 17]]
