Enter an integer k for which our Kempner sets are k-free: 10
Enter a positive integer modulus b: 21
Enter estimation parameters, or * for pre-computed parameters ([0.1548, 1.1666, 1.5803]): *
Enter a threshold (e.g. 4.2) to determine printed output: 7.5
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[21, 8.61353, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16]]
[21, 8.48716, [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 13, 16, 18]]
[21, 8.35793, [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 16, 17, 19]]
[21, 8.23212, [0, 1, 2, 3, 4, 5, 6, 7, 8, 13, 16, 17, 18, 19]]
[21, 8.58629, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15]]
[21, 8.4739, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 15, 19]]
[21, 8.34785, [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 15, 18, 19]]
[21, 8.44293, [0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 15, 17]]
[21, 8.20508, [0, 1, 2, 3, 4, 5, 6, 7, 9, 13, 15, 17, 18, 19]]
[21, 8.42163, [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 15, 16]]
[21, 8.29569, [0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 15, 16, 18]]
[21, 8.16689, [0, 1, 2, 3, 4, 5, 6, 7, 11, 13, 15, 16, 17, 19]]
[21, 8.15304, [0, 1, 2, 3, 4, 5, 6, 7, 12, 13, 15, 16, 17, 18]]
[21, 8.04151, [0, 1, 2, 3, 4, 5, 6, 7, 13, 15, 16, 17, 18, 19]]
[21, 8.43833, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 19]]
[21, 8.42443, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 18]]
[21, 8.40737, [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 17]]
[21, 8.29536, [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 14, 17, 19]]
[21, 8.14851, [0, 1, 2, 3, 4, 5, 6, 8, 10, 13, 14, 16, 18, 19]]
[21, 8.24321, [0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 13, 14, 16, 17]]
[21, 8.11768, [0, 1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 16, 17, 18]]
[21, 8.00624, [0, 1, 2, 3, 4, 5, 6, 8, 13, 14, 16, 17, 18, 19]]
[21, 8.24701, [0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 13, 14, 15, 19]]
[21, 7.97928, [0, 1, 2, 3, 4, 5, 6, 9, 13, 14, 15, 17, 18, 19]]
[21, 8.0833, [0, 1, 2, 3, 4, 5, 6, 10, 11, 13, 14, 15, 16, 19]]
[21, 7.95813, [0, 1, 2, 3, 4, 5, 6, 10, 13, 14, 15, 16, 18, 19]]
[21, 8.32254, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 19]]
[21, 8.19696, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 18, 19]]
[21, 8.17995, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 17, 19]]
[21, 8.01652, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 16, 17, 19]]
[21, 8.13163, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 15, 19]]
[21, 7.8266, [0, 1, 2, 3, 4, 6, 7, 11, 12, 13, 15, 16, 17, 19]]
[21, 7.70212, [0, 1, 2, 3, 4, 6, 7, 12, 13, 15, 16, 17, 18, 19]]
[21, 7.97113, [0, 1, 2, 3, 4, 6, 8, 9, 10, 12, 13, 14, 18, 19]]
[21, 7.82943, [0, 1, 2, 3, 4, 6, 8, 9, 12, 13, 14, 17, 18, 19]]
[21, 7.66698, [0, 1, 2, 3, 4, 6, 8, 12, 13, 14, 16, 17, 18, 19]]
[21, 7.61902, [0, 1, 2, 3, 4, 6, 10, 12, 13, 14, 15, 16, 18, 19]]
[21, 8.20776, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18]]
[21, 8.09648, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 18, 19]]
[21, 7.95463, [0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 17, 18, 19]]
[21, 7.90645, [0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 13, 15, 18, 19]]
[21, 7.85449, [0, 1, 2, 3, 5, 6, 7, 10, 11, 12, 13, 15, 16, 18]]
