Enter an integer k for which our Kempner sets are k-free: 10
Enter a positive integer modulus b: 57
Enter estimation parameters, or * for pre-computed parameters ([0.1002, 1.106, 1.4384]): *
Enter a threshold (e.g. 4.2) to determine printed output: 10.65
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: 38
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[57, 10.657, [0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 26, 27, 29, 30, 31, 32, 34, 36, 37, 44, 46, 47, 48, 50, 52, 54, 55]]
[57, 10.8314, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 22, 24, 25, 26, 28, 29, 35, 36, 37, 40, 42, 45, 46, 49, 50, 51, 52, 53, 54]]
[57, 10.9218, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 33, 34, 35, 36, 37, 39, 40, 45, 47, 49, 50, 52]]
[57, 10.8815, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 33, 35, 36, 37, 39, 40, 45, 47, 49, 50, 52, 53]]
[57, 10.7103, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 22, 23, 24, 26, 32, 33, 34, 36, 37, 38, 40, 44, 45, 46, 47, 48, 49, 50, 52, 54]]
[57, 10.8933, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 33, 34, 35, 36, 37, 40, 45, 47, 51, 52, 53]]
[57, 10.7604, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 33, 34, 35, 36, 37, 39, 40, 45, 47, 49, 50, 52, 53]]
[57, 10.6675, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 37, 40, 45, 49, 50, 51, 52, 53]]
[57, 10.7341, [0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 31, 32, 34, 35, 37, 44, 45, 47, 48, 49, 52, 54, 55]]
[57, 10.7081, [0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 32, 33, 34, 35, 37, 42, 43, 45, 47, 49, 50, 54, 55]]
[57, 10.8905, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 32, 33, 34, 35, 36, 37, 42, 44, 49, 50, 54, 55]]
[57, 10.8175, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 32, 33, 34, 35, 36, 37, 41, 42, 44, 49, 50, 54, 55]]
[57, 10.6747, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 20, 24, 25, 27, 29, 31, 32, 33, 34, 35, 36, 37, 40, 41, 42, 44, 45, 47, 49, 54, 55]]
[57, 10.709, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 39, 40, 41, 44, 50, 52, 53, 55]]
[57, 10.6638, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 27, 31, 32, 33, 34, 35, 37, 39, 44, 45, 47, 48, 49, 51, 53, 55]]
[57, 10.7446, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 36, 37, 38, 44, 48, 50, 52, 53, 54]]
[57, 10.7103, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 31, 32, 36, 37, 42, 44, 49, 50, 51, 52, 53, 54]]
[57, 10.6979, [0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 24, 25, 26, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 40, 41, 42, 44, 48, 51, 52]]
[57, 10.6704, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 36, 37, 38, 40, 42, 46, 52, 53, 54]]

Search completed in 0 hours, 6 minutes, and 29.839 seconds.  Enter a string to quit.
