Enter an integer k for which our Kempner sets are k-free: 10
Enter a positive integer modulus b: 33
Enter estimation parameters, or * for pre-computed parameters ([0.1242, 1.1328, 1.5035]): *
Enter a threshold (e.g. 4.2) to determine printed output: 9.3
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[33, 9.48718, [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 28, 30, 31]]
[33, 9.40251, [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 27, 29, 30, 31]]
[33, 9.3671, [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 24, 28, 30, 31]]
[33, 9.36001, [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 23, 29, 30, 31]]
[33, 9.35374, [0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 23, 28, 30, 31]]
[33, 9.52409, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 17, 18, 20, 21, 26, 27, 29, 30]]
[33, 9.49019, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 21, 24, 25, 29, 31]]
[33, 9.58574, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21, 23, 29, 31]]
[33, 9.58085, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 23, 29, 30]]
[33, 9.51369, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 23, 29, 30, 31]]
[33, 9.48982, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 17, 18, 20, 21, 23, 27, 29, 30]]
[33, 9.42273, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 17, 18, 21, 23, 27, 29, 30, 31]]
[33, 9.3236, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 17, 18, 21, 23, 26, 27, 29, 30, 31]]
[33, 9.30694, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 18, 20, 21, 23, 26, 27, 28, 29, 30]]
[33, 9.35675, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 15, 16, 17, 18, 19, 21, 23, 24, 25, 29, 31]]
[33, 9.43611, [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 29, 31]]
[33, 9.32051, [0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 23, 29, 30, 31]]
[33, 9.33966, [0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 28, 29, 30, 31]]
[33, 9.32422, [0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21, 26, 29, 30, 31]]
[33, 9.49713, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 21, 27, 28, 30, 31]]
[33, 9.55595, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20, 21, 26, 28, 30]]
[33, 9.39797, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 21, 26, 27, 28, 30, 31]]
[33, 9.53504, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21, 24, 28, 30]]
[33, 9.45755, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 20, 21, 24, 28, 29, 30]]
[33, 9.39054, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 21, 24, 28, 29, 30, 31]]
[33, 9.43583, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 20, 21, 24, 26, 28, 30]]
[33, 9.35843, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20, 21, 24, 26, 28, 29, 30]]
[33, 9.35371, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 21, 24, 25, 28, 29, 31]]
[33, 9.50558, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 28, 30]]
[33, 9.43854, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 21, 22, 28, 30, 31]]
[33, 9.3904, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 24, 28, 31]]
[33, 9.38551, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 20, 21, 22, 24, 28, 30]]
[33, 9.31857, [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 21, 22, 24, 28, 30, 31]]
[33, 9.3948, [0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 28, 30, 31]]
[33, 9.47052, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 25, 27, 31]]
[33, 9.37405, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 23, 27, 30, 31]]
[33, 9.43543, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 23, 27, 29]]
[33, 9.32052, [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 15, 16, 18, 19, 20, 21, 23, 25, 27, 28]]
[33, 9.33774, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 21, 25, 26, 28]]
[33, 9.40984, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 24, 26]]
[33, 9.30329, [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 26, 29]]

Search completed in 0 hours, 0 minutes, and 0.649 seconds.  Enter a string to quit.
