Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 33
Enter estimation parameters, or * for pre-computed parameters ([0.1242, 1.1328, 1.5035]): *
Enter a threshold (e.g. 4.2) to determine printed output: 6.35
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[33, 6.53736, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 20, 21, 31]]
[33, 6.45603, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 29, 30, 31]]
[33, 6.52193, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 19, 20, 21, 31]]
[33, 6.42689, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 17, 25, 26, 27, 29]]
[33, 6.40803, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 17, 26, 27, 29, 30]]
[33, 6.39026, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 17, 27, 29, 30, 31]]
[33, 6.35947, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 25, 26, 27, 29, 30]]
[33, 6.35297, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 25, 26, 27, 30, 31]]
[33, 6.503, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20, 21, 31]]
[33, 6.46709, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20, 29, 31]]
[33, 6.47174, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 16, 18, 20, 21, 25, 28]]
[33, 6.42989, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 17, 19, 20, 21, 29, 31]]
[33, 6.3646, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 18, 21, 25, 26, 28, 30]]
[33, 6.37954, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 20, 24, 26, 30, 31]]
[33, 6.47908, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 15, 16, 17, 19, 20, 21, 31]]
[33, 6.41775, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 15, 16, 18, 20, 24, 26, 31]]
[33, 6.3584, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 15, 16, 20, 24, 26, 30, 31]]
[33, 6.37953, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 15, 17, 19, 21, 25, 29, 31]]
