Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 26
Enter estimation parameters, or * for pre-computed parameters ([0.1387, 1.149, 1.5407]): *
Enter a threshold (e.g. 4.2) to determine printed output: 4.8
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[26, 5.13567, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 18]]
[26, 5.04972, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 18, 23]]
[26, 4.99742, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 18, 23]]
[26, 4.9742, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 22, 23]]
[26, 5.50429, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 18, 21]]
[26, 5.07221, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 21]]
[26, 5.0144, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 18, 21]]
[26, 4.99971, [0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 18, 21]]
[26, 4.98254, [0, 1, 2, 3, 4, 6, 7, 9, 11, 12, 18, 21]]
[26, 4.89695, [0, 1, 2, 3, 4, 6, 7, 9, 11, 18, 21, 23]]
[26, 4.96213, [0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 18, 21]]
[26, 4.93894, [0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 21, 22]]
[26, 4.86668, [0, 1, 2, 3, 4, 6, 7, 10, 12, 18, 21, 22]]
[26, 4.84484, [0, 1, 2, 3, 4, 6, 7, 11, 12, 18, 21, 23]]
[26, 4.82172, [0, 1, 2, 3, 4, 6, 7, 11, 12, 21, 22, 23]]
[26, 4.95733, [0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 18, 20]]
[26, 4.81973, [0, 1, 2, 3, 4, 6, 8, 11, 12, 18, 20, 23]]
[26, 4.90669, [0, 1, 2, 3, 4, 6, 9, 10, 11, 12, 18, 21]]
[26, 4.83662, [0, 1, 2, 3, 4, 6, 9, 10, 11, 18, 20, 21]]
[26, 4.91537, [0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 18, 24]]
[26, 4.90883, [0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 19, 24]]
[26, 4.92397, [0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 18, 19]]
[26, 4.90263, [0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 18, 23]]
[26, 4.83857, [0, 1, 2, 3, 4, 7, 8, 9, 11, 18, 19, 23]]
[26, 4.81955, [0, 1, 2, 3, 4, 7, 8, 9, 12, 18, 19, 24]]
[26, 4.88046, [0, 1, 2, 3, 4, 7, 8, 10, 11, 12, 19, 22]]
[26, 4.86738, [0, 1, 2, 3, 4, 7, 9, 10, 11, 12, 18, 21]]
[26, 4.84748, [0, 1, 2, 3, 4, 9, 12, 18, 19, 20, 21, 23, 24]]
[26, 4.96382, [0, 1, 2, 3, 5, 6, 7, 8, 9, 12, 17, 24]]
[26, 4.87842, [0, 1, 2, 3, 5, 6, 7, 8, 9, 17, 23, 24]]
[26, 5.04808, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 17]]
[26, 5.0177, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 22]]
[26, 4.96723, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 17, 22]]
[26, 4.9307, [0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 17, 23]]
[26, 4.90041, [0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 22, 23]]
[26, 4.85009, [0, 1, 2, 3, 5, 6, 7, 8, 11, 17, 22, 23]]
[26, 4.82637, [0, 1, 2, 3, 5, 6, 7, 8, 12, 17, 23, 24]]
[26, 4.93294, [0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 17, 21]]
[26, 4.89354, [0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 21, 24]]
[26, 4.84323, [0, 1, 2, 3, 5, 6, 7, 9, 10, 17, 21, 24]]
[26, 4.81152, [0, 1, 2, 3, 5, 6, 7, 9, 12, 17, 21, 24]]
[26, 4.86518, [0, 1, 2, 3, 5, 6, 7, 10, 11, 12, 21, 22]]
[26, 5.40446, [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 17, 20]]
[26, 4.97279, [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 20]]
[26, 4.92238, [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 17, 20]]
[26, 4.90774, [0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 17, 20]]
[26, 4.86838, [0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 20, 24]]
[26, 4.81811, [0, 1, 2, 3, 5, 6, 8, 9, 10, 17, 20, 24]]
[26, 4.8906, [0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 17, 20]]
[26, 4.87024, [0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 17, 20]]
[26, 4.84002, [0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 20, 22]]
[26, 4.84555, [0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 17, 20]]
[26, 4.84006, [0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 17, 21]]
[26, 4.87438, [0, 1, 2, 3, 5, 7, 8, 9, 10, 12, 17, 19]]
[26, 4.8369, [0, 1, 2, 3, 5, 7, 8, 10, 11, 12, 17, 19]]
[26, 4.80674, [0, 1, 2, 3, 5, 7, 8, 10, 11, 12, 19, 22]]
[26, 4.91788, [0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 16]]
[26, 4.88496, [0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 21]]
[26, 4.8281, [0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 16, 21]]
[26, 4.81402, [0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 16, 24]]
[26, 4.82438, [0, 1, 2, 4, 5, 7, 11, 12, 16, 19, 21, 22, 23]]
[26, 4.85857, [0, 1, 2, 5, 6, 7, 9, 10, 12, 16, 17, 21, 24]]

Search completed in 0 hours, 0 minutes, and 0.048 seconds.  Enter a string to quit.
