Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 17
Enter estimation parameters, or * for pre-computed parameters ([0.1746, 1.1797, 1.6294]): *
Enter a threshold (e.g. 4.2) to determine printed output: 5.5
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[17, 5.70674, [0, 1, 2, 3, 5, 7, 9, 10, 13, 15]]
[17, 5.69049, [0, 1, 2, 3, 5, 7, 9, 10, 14, 15]]
[17, 5.66092, [0, 1, 2, 3, 5, 7, 9, 12, 13, 15]]
[17, 5.65297, [0, 1, 2, 3, 5, 7, 10, 11, 13, 15]]
[17, 5.63676, [0, 1, 2, 3, 5, 7, 10, 11, 14, 15]]
[17, 5.60723, [0, 1, 2, 3, 5, 7, 11, 12, 13, 15]]
[17, 5.57265, [0, 1, 2, 3, 5, 7, 11, 13, 14, 15]]
[17, 5.68783, [0, 1, 2, 3, 5, 8, 9, 11, 12, 13]]
[17, 5.60295, [0, 1, 2, 3, 5, 8, 10, 12, 13, 14]]
[17, 5.51286, [0, 1, 2, 3, 5, 9, 11, 12, 14, 15]]
[17, 5.70162, [0, 1, 2, 3, 6, 7, 8, 10, 12, 14]]
[17, 5.68719, [0, 1, 2, 3, 6, 7, 8, 10, 12, 15]]
[17, 5.60684, [0, 1, 2, 3, 6, 7, 8, 12, 14, 15]]
[17, 5.55347, [0, 1, 2, 3, 6, 7, 9, 13, 14, 15]]
[17, 5.53011, [0, 1, 2, 3, 6, 8, 10, 12, 13, 14]]
[17, 5.52921, [0, 1, 2, 3, 7, 8, 9, 11, 12, 15]]
[17, 5.81988, [0, 1, 2, 4, 5, 6, 7, 8, 11, 13]]
[17, 5.77871, [0, 1, 2, 4, 5, 6, 7, 9, 10, 15]]
[17, 5.75408, [0, 1, 2, 4, 5, 6, 7, 9, 11, 15]]
[17, 5.69836, [0, 1, 2, 4, 5, 6, 7, 9, 14, 15]]
[17, 5.75556, [0, 1, 2, 4, 5, 6, 7, 10, 11, 13]]
[17, 5.70397, [0, 1, 2, 4, 5, 6, 8, 9, 12, 14]]
[17, 5.56654, [0, 1, 2, 4, 5, 6, 9, 11, 14, 15]]
[17, 5.70442, [0, 1, 2, 4, 5, 7, 8, 9, 11, 12]]
[17, 5.60001, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15]]
[17, 5.65699, [0, 1, 2, 4, 5, 7, 8, 10, 11, 13]]
[17, 5.57102, [0, 1, 2, 4, 5, 7, 8, 10, 14, 15]]
[17, 5.53608, [0, 1, 2, 4, 5, 7, 9, 10, 14, 15]]
[17, 5.50426, [0, 1, 2, 4, 5, 8, 10, 11, 12, 13]]
[17, 5.61294, [0, 1, 2, 4, 6, 7, 8, 9, 11, 13]]
[17, 5.51075, [0, 1, 2, 5, 6, 7, 8, 9, 11, 13]]
[17, 5.55911, [0, 1, 3, 4, 5, 6, 7, 9, 10, 12]]
[17, 5.511, [0, 1, 3, 4, 5, 6, 7, 9, 10, 15]]
[17, 5.53693, [0, 1, 3, 4, 5, 6, 8, 9, 10, 11]]
[17, 5.51612, [0, 1, 3, 4, 5, 6, 8, 9, 10, 12]]

Search completed in 0 hours, 0 minutes, and 0.068 seconds.  Enter a string to quit.
