Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 52
Enter estimation parameters, or * for pre-computed parameters ([0.1038, 1.1085, 1.4493]): *
Enter a threshold (e.g. 4.2) to determine printed output: 5.9
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[52, 5.96821, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 36]]
[52, 5.96051, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 41]]
[52, 5.95221, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 31, 36]]
[52, 5.94451, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 31, 41]]
[52, 5.92514, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 25, 36, 46]]
[52, 5.91744, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 25, 41, 46]]
[52, 5.90915, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 31, 36, 46]]
[52, 5.90145, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 31, 41, 46]]
[52, 5.92396, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 23, 24, 25, 36, 41]]
[52, 5.90797, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 23, 24, 31, 36, 41]]
[52, 5.92763, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22, 23, 24, 25, 31, 36]]
[52, 5.91993, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22, 23, 24, 25, 31, 41]]
[52, 5.90507, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 21, 22, 23, 24, 25, 36, 45]]
[52, 6.10982, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 25, 41, 44, 46]]
[52, 6.0445, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 21, 22, 23, 24, 25, 41, 44, 45, 46]]
[52, 5.98677, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 22, 23, 24, 25, 41, 44, 45, 46, 47]]
[52, 6.07474, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18, 21, 22, 23, 24, 25, 31, 36, 41, 45]]
[52, 6.07199, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18, 21, 22, 23, 24, 25, 31, 36, 43, 45]]
[52, 6.03021, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18, 21, 22, 23, 25, 31, 36, 41, 45, 46]]
[52, 6.02747, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18, 21, 22, 23, 25, 31, 36, 43, 45, 46]]
[52, 5.92451, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 17, 22, 23, 24, 25, 31, 42, 44, 45, 46, 47]]
[52, 5.9499, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 18, 21, 22, 23, 25, 31, 36, 41, 42, 45, 46]]
[52, 5.94716, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 18, 21, 22, 23, 25, 31, 36, 42, 43, 45, 46]]
[52, 5.97785, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 16, 18, 21, 22, 23, 24, 25, 31, 36, 40, 43, 45]]
[52, 5.91655, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 17, 18, 20, 21, 23, 25, 36, 40, 41, 42, 45, 48]]
[52, 6.03734, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 18, 19, 21, 22, 23, 24, 25, 31, 36, 39, 41]]
[52, 5.99284, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 18, 19, 21, 22, 23, 25, 31, 36, 39, 41, 46]]
[52, 5.91256, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 18, 19, 21, 22, 23, 25, 31, 36, 39, 41, 42, 46]]
[52, 6.01706, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 16, 18, 21, 22, 23, 24, 25, 36, 43, 45, 46]]
[52, 5.96599, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 18, 21, 22, 23, 24, 25, 31, 36, 38, 43, 46]]
[52, 5.92248, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 20, 24, 25, 31, 38, 41, 47, 48, 49]]
[52, 6.0069, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 19, 20, 21, 22, 24, 25, 38, 41, 44, 49]]
[52, 5.99036, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 19, 20, 21, 22, 24, 31, 38, 41, 44, 49]]
[52, 5.96495, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 17, 20, 21, 22, 24, 25, 31, 38, 41, 44, 49]]
[52, 5.95507, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 18, 19, 21, 22, 24, 25, 36, 38, 41, 43, 49]]
[52, 5.93225, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 16, 19, 20, 21, 22, 24, 25, 38, 41, 43, 44, 49]]
[52, 5.94143, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 17, 18, 19, 21, 23, 24, 25, 36, 38, 41, 46, 48]]
[52, 5.92491, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 17, 18, 19, 21, 23, 24, 31, 36, 38, 41, 46, 48]]
[52, 5.91009, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 17, 19, 20, 21, 22, 24, 31, 38, 41, 42, 44, 49]]
[52, 5.92299, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 15, 16, 18, 21, 22, 23, 24, 25, 36, 40, 43, 45, 46]]
[52, 6.00606, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 15, 16, 17, 19, 20, 21, 22, 24, 25, 31, 38, 44, 49]]
[52, 5.94837, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 15, 16, 17, 19, 20, 22, 24, 25, 31, 38, 44, 47, 49]]
[52, 5.92577, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 15, 17, 19, 20, 21, 22, 24, 25, 31, 38, 42, 44, 49]]
[52, 5.91935, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 14, 16, 17, 19, 20, 21, 22, 24, 25, 31, 38, 41, 44, 49]]
[52, 5.98541, [0, 1, 2, 3, 4, 6, 7, 8, 9, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 25, 37, 41, 44, 46]]
[52, 5.9177, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 18, 20, 21, 22, 24, 25, 31, 36, 43, 45, 49]]
[52, 5.95416, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 25, 35, 41, 44, 46]]
[52, 5.93764, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 16, 17, 19, 21, 22, 23, 24, 31, 35, 41, 44, 46]]
[52, 5.91224, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 16, 17, 21, 22, 23, 24, 25, 31, 35, 41, 44, 46]]
[52, 5.99927, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 17, 19, 20, 22, 23, 24, 25, 31, 34, 41, 47]]
[52, 5.98357, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 17, 19, 20, 22, 23, 24, 25, 31, 41, 44, 47]]
[52, 5.95726, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 17, 19, 20, 22, 23, 25, 31, 34, 41, 44, 47]]
[52, 5.95369, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 17, 19, 21, 22, 23, 25, 31, 34, 41, 44, 46]]
[52, 5.93867, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 17, 19, 21, 22, 23, 25, 34, 39, 41, 44, 46]]
[52, 5.915, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 14, 16, 17, 19, 21, 22, 25, 31, 34, 39, 41, 44, 46]]
[52, 5.93501, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 16, 17, 18, 19, 21, 22, 24, 25, 31, 34, 39, 40, 41]]
[52, 5.93758, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 14, 15, 16, 17, 19, 20, 21, 22, 25, 31, 34, 38, 44, 49]]
[52, 5.93075, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 14, 15, 16, 17, 19, 20, 21, 22, 25, 31, 34, 38, 49, 50]]
[52, 5.93716, [0, 1, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 31, 34, 41, 46, 50]]
[52, 6.00782, [0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 31, 33, 36]]
[52, 5.9634, [0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 25, 31, 33, 36, 46]]
[52, 5.92757, [0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 31, 33, 36, 42]]
[52, 5.91378, [0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 13, 16, 17, 18, 19, 21, 22, 23, 24, 25, 31, 33, 36, 40]]
[52, 5.95692, [0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20, 22, 23, 24, 31, 32, 37, 47]]
[52, 5.90232, [0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 23, 24, 25, 32, 36, 41, 46]]
[52, 5.9028, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 19, 20, 21, 23, 24, 25, 30, 35, 43, 44, 48]]
[52, 5.93189, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 21, 22, 23, 25, 30, 35, 44, 46, 50]]
[52, 5.91824, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 17, 18, 20, 21, 23, 24, 35, 40, 42, 45, 48]]

Search completed in 0 hours, 0 minutes, and 27.105 seconds.  Enter a string to quit.
