Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 32
Enter estimation parameters, or * for pre-computed parameters ([0.1259, 1.1348, 1.508]): *
Enter a threshold (e.g. 4.2) to determine printed output: 5.2
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[32, 5.50925, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 21, 26]]
[32, 5.47628, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 21, 26]]
[32, 5.44825, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 26, 28]]
[32, 5.33567, [0, 1, 2, 3, 4, 6, 7, 8, 9, 13, 14, 15, 26, 27, 28]]
[32, 5.4285, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 21, 25]]
[32, 5.42481, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 21, 26]]
[32, 5.36666, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 21, 25, 26]]
[32, 5.35707, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 15, 21, 25, 26]]
[32, 5.33276, [0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 14, 15, 21, 26, 29]]
[32, 5.2558, [0, 1, 2, 3, 4, 6, 7, 8, 11, 13, 15, 21, 25, 26, 28]]
[32, 5.43923, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 21, 24]]
[32, 5.36109, [0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 15, 21, 24, 28]]
[32, 5.35955, [0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 14, 21, 24, 27]]
[32, 5.31325, [0, 1, 2, 3, 4, 6, 7, 9, 11, 13, 14, 15, 21, 24, 26]]
[32, 5.22938, [0, 1, 2, 3, 4, 6, 7, 9, 11, 13, 15, 21, 24, 26, 30]]
[32, 5.3201, [0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 15, 21, 24, 25]]
[32, 5.22538, [0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 15, 21, 24, 25, 30]]
[32, 5.21892, [0, 1, 2, 3, 4, 6, 7, 10, 11, 13, 15, 21, 24, 25, 28]]
[32, 5.25913, [0, 1, 2, 3, 4, 6, 8, 9, 11, 13, 14, 15, 23, 26, 28]]
[32, 5.36379, [0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 13, 14, 15, 21, 22]]
[32, 5.33913, [0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 13, 14, 15, 22, 27]]
[32, 5.33058, [0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 21, 26]]
[32, 5.3257, [0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 22, 26]]
[32, 5.2388, [0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 14, 15, 21, 26, 29]]
[32, 5.2524, [0, 1, 2, 3, 4, 7, 8, 9, 11, 13, 14, 15, 21, 22, 26]]
[32, 5.23804, [0, 1, 2, 3, 4, 7, 8, 9, 12, 13, 14, 15, 21, 22, 26]]
[32, 5.21346, [0, 1, 2, 3, 4, 7, 8, 9, 12, 13, 14, 15, 22, 26, 27]]
[32, 5.20817, [0, 1, 2, 3, 4, 7, 8, 10, 11, 13, 14, 15, 22, 25, 28]]
[32, 5.22162, [0, 1, 2, 3, 4, 7, 8, 10, 12, 13, 14, 15, 21, 22, 25]]
[32, 5.20189, [0, 1, 2, 3, 4, 7, 9, 10, 11, 12, 14, 15, 21, 24, 29]]
[32, 5.26191, [0, 1, 2, 3, 5, 6, 7, 8, 9, 13, 14, 15, 26, 27, 28]]
[32, 5.42378, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 20, 25]]
[32, 5.39787, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 20, 30]]
[32, 5.37505, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 25, 30]]
[32, 5.38053, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 20, 28]]
[32, 5.35771, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 15, 25, 28]]
[32, 5.32254, [0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13, 14, 20, 25, 28]]
[32, 5.35962, [0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 14, 15, 20, 25]]
[32, 5.33315, [0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 14, 15, 25, 26]]
[32, 5.24941, [0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13, 15, 25, 26, 30]]
