Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 53
Enter estimation parameters, or * for pre-computed parameters ([0.1028, 1.1086, 1.445]): *
Enter a threshold (e.g. 4.2) to determine printed output: 6.9
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[53, 7.05642, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22, 23, 29, 37, 40, 43, 44, 46, 47, 48]]
[53, 6.99425, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 29, 33, 35, 37, 39, 40, 43, 44, 47, 48]]
[53, 6.99219, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 29, 33, 35, 37, 40, 41, 43, 44, 46, 48]]
[53, 6.98354, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 21, 29, 33, 35, 37, 40, 43, 44, 46, 47, 48]]
[53, 7.04333, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 22, 23, 26, 29, 37, 38, 40, 44, 46, 47, 48]]
[53, 7.03505, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 22, 23, 26, 29, 37, 40, 43, 44, 46, 47, 48]]
[53, 7.10545, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 22, 26, 28, 30, 31, 32, 33, 35, 37, 39, 47]]
[53, 7.01644, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 22, 28, 29, 32, 34, 38, 39, 44, 45, 47, 48]]
[53, 7.08512, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 23, 26, 27, 30, 31, 32, 33, 38, 39, 45, 47]]
[53, 7.04873, [0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17, 18, 19, 26, 27, 30, 31, 32, 33, 35, 38, 39, 45, 47]]
