Enter an integer k for which our Kempner sets are k-free: 6
Enter a positive integer modulus b: 22
Enter estimation parameters, or * for pre-computed parameters ([0.1509, 1.1634, 1.5708]): *
Enter a threshold (e.g. 4.2) to determine printed output: 4.4
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[22, 4.78712, [0, 1, 2, 3, 4, 6, 7, 8, 9, 16]]
[22, 4.74126, [0, 1, 2, 3, 4, 6, 7, 9, 10, 16]]
[22, 4.7188, [0, 1, 2, 3, 4, 6, 7, 9, 10, 19]]
[22, 4.622, [0, 1, 2, 3, 4, 6, 7, 10, 16, 19]]
[22, 4.59341, [0, 1, 2, 3, 4, 6, 7, 10, 19, 20]]
[22, 4.51759, [0, 1, 2, 3, 4, 6, 7, 16, 19, 20]]
[22, 4.61849, [0, 1, 2, 3, 4, 6, 8, 9, 16, 18]]
[22, 4.57285, [0, 1, 2, 3, 4, 6, 9, 10, 16, 18]]
[22, 4.55053, [0, 1, 2, 3, 4, 6, 9, 10, 18, 19]]
[22, 4.45422, [0, 1, 2, 3, 4, 6, 10, 16, 18, 19]]
[22, 4.67054, [0, 1, 2, 3, 4, 7, 8, 9, 10, 16]]
[22, 4.66236, [0, 1, 2, 3, 4, 7, 8, 9, 10, 17]]
[22, 4.56573, [0, 1, 2, 3, 4, 7, 8, 10, 16, 17]]
[22, 4.54539, [0, 1, 2, 3, 4, 7, 8, 10, 16, 20]]
[22, 4.46156, [0, 1, 2, 3, 4, 7, 8, 16, 17, 20]]
[22, 4.52664, [0, 1, 2, 3, 4, 7, 9, 10, 16, 19]]
[22, 4.5185, [0, 1, 2, 3, 4, 7, 9, 10, 17, 19]]
[22, 4.44286, [0, 1, 2, 3, 4, 7, 9, 16, 17, 19]]
[22, 4.4223, [0, 1, 2, 3, 4, 7, 10, 16, 17, 19]]
[22, 4.40206, [0, 1, 2, 3, 4, 7, 10, 16, 19, 20]]
[22, 4.72198, [0, 1, 2, 3, 5, 6, 7, 8, 9, 15]]
[22, 4.70125, [0, 1, 2, 3, 5, 6, 7, 8, 10, 15]]
[22, 4.6636, [0, 1, 2, 3, 5, 6, 7, 8, 10, 20]]
[22, 4.59674, [0, 1, 2, 3, 5, 6, 7, 8, 15, 20]]
[22, 4.6762, [0, 1, 2, 3, 5, 6, 7, 9, 10, 15]]
[22, 4.64479, [0, 1, 2, 3, 5, 6, 7, 9, 10, 19]]
[22, 4.57797, [0, 1, 2, 3, 5, 6, 7, 9, 15, 19]]
[22, 4.51988, [0, 1, 2, 3, 5, 6, 7, 10, 19, 20]]
[22, 4.45331, [0, 1, 2, 3, 5, 6, 7, 15, 19, 20]]
[22, 5.09075, [0, 1, 2, 3, 5, 6, 8, 9, 10, 15, 18]]
[22, 4.62057, [0, 1, 2, 3, 5, 6, 8, 9, 10, 18]]
[22, 4.5538, [0, 1, 2, 3, 5, 6, 8, 9, 15, 18]]
[22, 4.53318, [0, 1, 2, 3, 5, 6, 8, 10, 15, 18]]
[22, 4.42925, [0, 1, 2, 3, 5, 6, 8, 15, 18, 20]]
[22, 4.50825, [0, 1, 2, 3, 5, 6, 9, 10, 15, 18]]
[22, 4.47704, [0, 1, 2, 3, 5, 6, 9, 10, 18, 19]]
[22, 4.41056, [0, 1, 2, 3, 5, 6, 9, 15, 18, 19]]
[22, 4.60559, [0, 1, 2, 3, 5, 7, 8, 9, 10, 15]]
[22, 4.58841, [0, 1, 2, 3, 5, 7, 8, 9, 10, 17]]
[22, 4.5011, [0, 1, 2, 3, 5, 7, 8, 10, 15, 17]]
[22, 4.46375, [0, 1, 2, 3, 5, 7, 8, 10, 17, 20]]
[22, 4.46213, [0, 1, 2, 3, 5, 7, 9, 10, 15, 19]]
[22, 4.44503, [0, 1, 2, 3, 5, 7, 9, 10, 17, 19]]
[22, 4.44535, [0, 1, 2, 3, 5, 8, 9, 10, 15, 17]]
[22, 4.43801, [0, 1, 2, 3, 5, 8, 9, 10, 15, 18]]
[22, 4.55297, [0, 1, 2, 3, 6, 7, 8, 9, 10, 15]]
[22, 4.54396, [0, 1, 2, 3, 6, 7, 8, 9, 10, 16]]
[22, 4.42852, [0, 1, 2, 3, 6, 7, 8, 10, 15, 20]]
[22, 4.41955, [0, 1, 2, 3, 6, 7, 8, 10, 16, 20]]
[22, 4.43191, [0, 1, 2, 3, 6, 7, 9, 10, 15, 16]]
[22, 4.4981, [0, 1, 2, 3, 7, 10, 15, 16, 17, 19, 20]]
[22, 4.57355, [0, 1, 2, 4, 5, 6, 7, 9, 10, 14]]
[22, 4.53238, [0, 1, 2, 4, 5, 6, 7, 9, 10, 19]]
[22, 4.44933, [0, 1, 2, 4, 5, 6, 7, 10, 14, 20]]
[22, 4.40833, [0, 1, 2, 4, 5, 6, 7, 10, 19, 20]]
[22, 4.94311, [0, 1, 2, 4, 5, 7, 8, 9, 10, 14, 17]]
[22, 4.47608, [0, 1, 2, 4, 5, 7, 8, 9, 10, 17]]
[22, 4.41981, [0, 1, 2, 4, 5, 7, 8, 9, 14, 17]]
[22, 4.49051, [0, 1, 3, 4, 5, 6, 10, 13, 18, 19, 20]]

Search completed in 0 hours, 0 minutes, and 0.034 seconds.  Enter a string to quit.
