Enter an integer k for which our Kempner sets are k-free: 4
Enter a positive integer modulus b: 39
Enter estimation parameters, or * for pre-computed parameters ([0.115, 1.1249, 1.4752]): *
Enter a threshold (e.g. 4.2) to determine printed output: 4.0
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[39, 4.15813, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 23, 34]]
[39, 4.14903, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 26, 34]]
[39, 4.02363, [0, 1, 2, 4, 5, 7, 8, 9, 14, 22, 28, 30, 31, 33]]
[39, 4.0213, [0, 1, 2, 4, 5, 7, 8, 9, 14, 22, 29, 30, 31, 33]]
[39, 4.01139, [0, 1, 2, 4, 5, 7, 8, 9, 14, 22, 30, 31, 33, 34]]
[39, 4.01154, [0, 1, 2, 4, 5, 7, 8, 9, 14, 25, 29, 30, 31, 33]]
[39, 4.00164, [0, 1, 2, 4, 5, 7, 8, 9, 14, 25, 30, 31, 33, 34]]
[39, 4.1275, [0, 1, 2, 4, 5, 7, 8, 9, 15, 17, 18, 19, 23, 34]]
[39, 4.1184, [0, 1, 2, 4, 5, 7, 8, 9, 15, 17, 18, 19, 26, 34]]
[39, 4.11391, [0, 1, 2, 4, 5, 7, 8, 9, 15, 17, 18, 20, 26, 34]]
[39, 4.07276, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 18, 33, 36]]
[39, 4.01469, [0, 1, 2, 4, 5, 7, 8, 13, 14, 18, 22, 28, 30, 33]]
[39, 4.08084, [0, 1, 2, 4, 5, 7, 8, 13, 15, 17, 18, 20, 25, 27]]
[39, 4.03924, [0, 1, 2, 4, 5, 7, 8, 13, 15, 17, 20, 25, 27, 31]]
[39, 4.08541, [0, 1, 2, 4, 5, 7, 8, 14, 15, 16, 18, 19, 25, 26]]
[39, 4.06522, [0, 1, 2, 4, 5, 7, 8, 14, 15, 16, 18, 19, 26, 34]]
[39, 4.08849, [0, 1, 2, 4, 5, 7, 8, 14, 15, 17, 18, 19, 23, 25]]
[39, 4.0683, [0, 1, 2, 4, 5, 7, 8, 14, 15, 17, 18, 19, 23, 34]]
[39, 4.0794, [0, 1, 2, 4, 5, 7, 8, 14, 15, 17, 18, 19, 25, 26]]
