Enter an integer k for which our Kempner sets are k-free: 4
Enter a positive integer modulus b: 73
Enter estimation parameters, or * for pre-computed parameters ([0.0922, 1.0944, 1.4167]): *
Enter a threshold (e.g. 4.2) to determine printed output: 4.2
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[73, 4.24836, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 16, 18, 28, 29, 31, 32, 33, 37, 39, 47, 49, 50, 52]]
[73, 4.23341, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 16, 18, 28, 29, 31, 33, 37, 39, 45, 47, 49, 50, 52]]
[73, 4.20738, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 23, 24, 26, 42, 46, 48, 51, 54, 56, 59, 62]]
[73, 4.23318, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 23, 24, 29, 36, 38, 42, 47, 48, 50, 52, 68]]
[73, 4.214, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 23, 24, 36, 38, 42, 44, 47, 48, 50, 52, 68]]
[73, 4.24789, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 23, 26, 30, 33, 36, 42, 44, 46, 47, 51, 53]]
[73, 4.23576, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 23, 26, 30, 33, 36, 42, 44, 46, 51, 53, 68]]
[73, 4.2079, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 23, 30, 33, 36, 42, 44, 46, 47, 51, 53, 68]]
[73, 4.24782, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 24, 29, 30, 31, 33, 37, 39, 47, 48, 50, 68]]
[73, 4.23806, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 24, 29, 31, 33, 37, 39, 45, 47, 48, 50, 52]]
[73, 4.22956, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 24, 29, 31, 33, 37, 39, 45, 47, 48, 50, 68]]
[73, 4.22601, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 24, 29, 31, 35, 37, 39, 45, 47, 49, 50, 68]]
[73, 4.21085, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 24, 29, 31, 37, 39, 45, 47, 48, 50, 52, 68]]
[73, 4.2188, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 18, 24, 28, 29, 31, 32, 33, 37, 39, 47, 48, 50, 52]]
[73, 4.21805, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 18, 24, 28, 29, 31, 32, 33, 37, 39, 47, 49, 50, 52]]
[73, 4.20386, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 18, 24, 28, 29, 31, 33, 37, 39, 45, 47, 48, 50, 52]]
[73, 4.20311, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 18, 24, 28, 29, 31, 33, 37, 39, 45, 47, 49, 50, 52]]
[73, 4.22642, [0, 1, 2, 4, 5, 7, 8, 9, 14, 16, 17, 18, 22, 29, 31, 33, 37, 39, 43, 45, 47, 63, 67]]
[73, 4.21266, [0, 1, 2, 4, 5, 7, 8, 9, 14, 16, 18, 22, 25, 29, 30, 31, 33, 39, 41, 43, 47, 63, 67]]
[73, 4.22203, [0, 1, 2, 4, 5, 7, 8, 9, 14, 16, 18, 22, 28, 29, 30, 32, 33, 35, 37, 43, 47, 49, 67]]
[73, 4.2172, [0, 1, 2, 4, 5, 7, 8, 9, 14, 16, 18, 22, 28, 29, 30, 32, 33, 37, 39, 43, 47, 49, 67]]
