Enter an integer k for which our Kempner sets are k-free: 4
Enter a positive integer modulus b: 43
Enter estimation parameters, or * for pre-computed parameters ([0.111, 1.1195, 1.466]): *
Enter a threshold (e.g. 4.2) to determine printed output: 4.05
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[43, 4.10152, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 24, 31, 33, 35]]
[43, 4.05427, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 24, 31, 32, 33, 35]]
[43, 4.07917, [0, 1, 2, 4, 5, 7, 8, 9, 14, 18, 22, 24, 28, 30, 32]]
[43, 4.13712, [0, 1, 2, 4, 5, 7, 8, 9, 15, 17, 18, 20, 21, 23, 38]]
[43, 4.11833, [0, 1, 2, 4, 5, 7, 8, 9, 16, 17, 18, 20, 21, 28, 37]]
[43, 4.11358, [0, 1, 2, 4, 5, 7, 8, 9, 16, 17, 19, 20, 21, 28, 37]]
[43, 4.07325, [0, 1, 2, 4, 5, 7, 8, 13, 14, 15, 17, 24, 25, 31, 33]]
[43, 4.11815, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 18, 22, 27, 28]]
[43, 4.1081, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 18, 22, 27, 33]]
[43, 4.09936, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 18, 22, 28, 37]]
[43, 4.08932, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 18, 22, 33, 37]]
[43, 4.08526, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 18, 22, 33, 40]]
[43, 4.0691, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 18, 22, 27, 28, 33]]
[43, 4.11906, [0, 1, 2, 4, 5, 7, 8, 13, 15, 16, 17, 20, 21, 23, 27]]
[43, 4.09046, [0, 1, 2, 4, 5, 7, 8, 13, 15, 16, 17, 20, 21, 27, 36]]
[43, 4.10599, [0, 1, 2, 4, 5, 7, 8, 13, 15, 16, 17, 20, 23, 25, 27]]
[43, 4.08343, [0, 1, 2, 4, 5, 7, 8, 13, 15, 16, 17, 20, 23, 27, 36]]
[43, 4.08227, [0, 1, 2, 4, 5, 7, 8, 13, 15, 16, 17, 20, 25, 27, 33]]
[43, 4.08779, [0, 1, 2, 4, 5, 7, 8, 13, 16, 17, 18, 20, 21, 27, 28]]
[43, 4.06902, [0, 1, 2, 4, 5, 7, 8, 13, 16, 17, 18, 20, 21, 28, 37]]
[43, 4.05412, [0, 1, 2, 4, 5, 7, 8, 13, 16, 17, 18, 20, 21, 36, 37]]
[43, 4.06771, [0, 1, 2, 4, 5, 7, 8, 13, 16, 17, 20, 21, 23, 27, 28]]
[43, 4.06754, [0, 1, 2, 4, 5, 7, 8, 14, 15, 17, 18, 19, 23, 28, 35]]
[43, 4.06046, [0, 1, 2, 4, 5, 7, 8, 14, 15, 17, 18, 19, 23, 28, 40]]
[43, 4.05206, [0, 1, 2, 4, 5, 7, 8, 15, 16, 17, 20, 21, 23, 27, 28]]
[43, 4.10269, [0, 1, 2, 4, 5, 7, 9, 12, 14, 15, 16, 20, 22, 26, 34]]
[43, 4.12447, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 18, 20, 23, 26]]
[43, 4.10315, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 18, 20, 23, 37]]
[43, 4.11372, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 18, 22, 24, 26]]
[43, 4.06274, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 18, 26, 33, 35]]
[43, 4.11412, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 20, 21, 23, 25]]
[43, 4.0901, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 20, 21, 23, 37]]
[43, 4.09041, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 20, 21, 25, 33]]
[43, 4.08234, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 20, 22, 26, 34]]
[43, 4.06105, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 20, 22, 34, 37]]
[43, 4.0641, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 18, 20, 22, 27, 37]]
[43, 4.06073, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 18, 20, 23, 27, 37]]
[43, 4.07252, [0, 1, 2, 4, 5, 7, 11, 12, 13, 16, 18, 20, 21, 23, 37]]
[43, 4.07402, [0, 1, 2, 4, 5, 7, 11, 12, 14, 15, 16, 20, 22, 26, 34]]
[43, 4.05132, [0, 1, 2, 4, 5, 7, 11, 12, 14, 15, 16, 20, 22, 34, 38]]
[43, 4.06872, [0, 1, 2, 4, 5, 7, 11, 12, 14, 15, 16, 20, 23, 25, 37]]
[43, 4.07857, [0, 1, 2, 4, 5, 7, 11, 13, 14, 16, 17, 18, 22, 24, 28]]
[43, 4.06646, [0, 1, 2, 4, 5, 7, 11, 13, 14, 16, 17, 18, 24, 26, 28]]
[43, 4.07404, [0, 1, 2, 4, 5, 8, 9, 10, 16, 17, 18, 20, 21, 28, 29]]

Search completed in 0 hours, 0 minutes, and 3.9 seconds.  Enter a string to quit.
