Enter an integer k for which our Kempner sets are k-free: 4
Enter a positive integer modulus b: 19
Enter estimation parameters, or * for pre-computed parameters ([0.1632, 1.1747, 1.5994]): *
Enter a threshold (e.g. 4.2) to determine printed output: 3.5
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[19, 4.01269, [0, 1, 2, 4, 5, 7, 8, 9]]
[19, 3.90468, [0, 1, 2, 4, 5, 7, 9, 15]]
[19, 3.52242, [0, 1, 2, 4, 5, 7, 11]]
[19, 3.81222, [0, 1, 2, 4, 5, 7, 15, 16]]
[19, 3.5288, [0, 1, 2, 4, 5, 8, 9]]
[19, 3.51078, [0, 1, 2, 4, 5, 8, 10]]
[19, 3.73257, [0, 1, 2, 4, 5, 11, 14, 16]]
[19, 3.83524, [0, 1, 2, 4, 7, 8, 9, 11]]
[19, 3.71922, [0, 1, 2, 4, 8, 9, 11, 13]]
[19, 3.58841, [0, 1, 2, 4, 10, 12, 13, 14]]
[19, 3.55578, [0, 1, 2, 4, 10, 13, 14, 15]]
[19, 3.52691, [0, 1, 2, 4, 10, 14, 15, 16]]
[19, 3.53078, [0, 1, 2, 4, 11, 13, 14, 16]]
[19, 3.51668, [0, 1, 2, 4, 12, 13, 14, 16]]
[19, 3.78527, [0, 1, 2, 5, 6, 7, 9, 15]]
[19, 3.75699, [0, 1, 2, 5, 6, 7, 10, 16]]
[19, 3.73265, [0, 1, 2, 5, 6, 7, 11, 17]]
[19, 3.78879, [0, 1, 2, 5, 6, 8, 9, 12]]
[19, 3.70554, [0, 1, 2, 5, 6, 8, 12, 15]]
[19, 3.64309, [0, 1, 2, 5, 6, 11, 13, 14]]
[19, 3.55116, [0, 1, 2, 5, 6, 14, 16, 17]]
[19, 3.70219, [0, 1, 2, 5, 7, 8, 9, 17]]
[19, 3.68261, [0, 1, 2, 5, 7, 8, 10, 17]]
[19, 3.56765, [0, 1, 2, 5, 7, 10, 16, 17]]
[19, 3.64091, [0, 1, 2, 6, 7, 8, 10, 16]]
[19, 3.61671, [0, 1, 2, 6, 7, 8, 11, 17]]
[19, 3.61884, [0, 1, 2, 6, 7, 8, 12, 15]]
[19, 3.50398, [0, 1, 2, 6, 9, 11, 13, 14]]
[19, 3.52688, [0, 1, 2, 7, 8, 9, 11, 17]]
[19, 3.50952, [0, 1, 2, 7, 8, 10, 12, 15]]
[19, 3.67762, [0, 1, 3, 4, 5, 8, 9, 17]]
[19, 3.69454, [0, 1, 3, 4, 5, 8, 10, 13]]
[19, 3.572, [0, 1, 3, 4, 5, 9, 15, 17]]
[19, 3.67006, [0, 1, 3, 4, 6, 7, 11, 12]]
[19, 3.60083, [0, 1, 3, 4, 6, 7, 14, 15]]
[19, 3.56125, [0, 1, 3, 4, 6, 10, 12, 14]]
[19, 3.53579, [0, 1, 3, 4, 6, 10, 12, 17]]
[19, 3.52367, [0, 1, 3, 4, 6, 10, 13, 17]]
[19, 3.51949, [0, 1, 3, 4, 6, 11, 12, 17]]
[19, 3.50738, [0, 1, 3, 4, 6, 11, 13, 17]]
[19, 3.59883, [0, 1, 3, 4, 7, 8, 9, 16]]
[19, 3.53509, [0, 1, 3, 5, 6, 8, 12, 14]]
[19, 3.51648, [0, 1, 4, 5, 6, 8, 9, 11]]

Search completed in 0 hours, 0 minutes, and 0.018 seconds.  Enter a string to quit.
