Enter an integer k for which our Kempner sets are k-free: 4
Enter a positive integer modulus b: 46
Enter estimation parameters, or * for pre-computed parameters ([0.1087, 1.1141, 1.4635]): *
Enter a threshold (e.g. 4.2) to determine printed output: 3.9
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[46, 4.02862, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 16, 18, 26, 33, 35]]
[46, 4.04893, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 17, 19, 20, 26, 29]]
[46, 4.041, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 17, 20, 21, 26, 29]]
[46, 3.9868, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 17, 20, 29, 36, 37]]
[46, 3.94318, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 17, 33, 35, 36, 37]]
[46, 4.04391, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 20, 26, 29]]
[46, 4.04012, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 21, 26, 29]]
[46, 4.03598, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 20, 21, 26, 29]]
[46, 4.03144, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 19, 20, 21, 26, 29]]
[46, 4.03041, [0, 1, 2, 4, 5, 7, 8, 9, 15, 17, 18, 20, 21, 26, 29]]
[46, 4.02418, [0, 1, 2, 4, 5, 7, 8, 9, 16, 17, 18, 20, 21, 26, 29]]
[46, 4.01964, [0, 1, 2, 4, 5, 7, 8, 9, 16, 17, 19, 20, 21, 26, 29]]
[46, 3.91131, [0, 1, 2, 4, 5, 7, 8, 9, 18, 19, 20, 22, 38, 39, 40]]
[46, 3.98851, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 18, 22, 29, 35]]
[46, 3.96685, [0, 1, 2, 4, 5, 7, 8, 13, 14, 16, 17, 18, 26, 29, 43]]
[46, 3.92887, [0, 1, 2, 4, 5, 7, 8, 13, 14, 17, 18, 22, 29, 35, 38]]
[46, 3.91698, [0, 1, 2, 4, 5, 7, 8, 13, 16, 17, 18, 22, 29, 35, 37]]
[46, 3.91276, [0, 1, 2, 4, 5, 7, 8, 13, 17, 18, 20, 21, 22, 38, 39]]
[46, 3.95243, [0, 1, 2, 4, 5, 7, 8, 14, 15, 16, 18, 19, 26, 29, 35]]
[46, 3.95878, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 18, 20, 37, 40]]
[46, 3.96878, [0, 1, 2, 4, 5, 7, 11, 12, 13, 15, 16, 18, 22, 29, 37]]
[46, 3.93855, [0, 1, 2, 4, 5, 7, 11, 13, 14, 16, 17, 18, 22, 29, 38]]
[46, 3.93121, [0, 1, 2, 4, 5, 7, 11, 13, 14, 16, 17, 18, 26, 29, 35]]
[46, 3.91167, [0, 1, 2, 4, 5, 7, 11, 13, 14, 16, 17, 18, 26, 35, 42]]
[46, 3.90967, [0, 1, 2, 4, 5, 7, 11, 13, 14, 16, 17, 18, 29, 35, 38]]
[46, 3.92541, [0, 1, 2, 4, 5, 9, 10, 11, 14, 16, 17, 18, 21, 35, 36]]
[46, 3.90361, [0, 1, 2, 4, 5, 9, 10, 11, 14, 16, 17, 18, 29, 35, 36]]
[46, 3.90111, [0, 1, 2, 4, 5, 9, 11, 12, 14, 15, 17, 21, 22, 30, 36]]
[46, 3.92338, [0, 1, 2, 4, 5, 9, 11, 12, 15, 16, 17, 19, 20, 22, 36]]

Search completed in 0 hours, 0 minutes, and 1.337 seconds.  Enter a string to quit.
