Enter an integer k for which our Kempner sets are k-free: 4
Enter a positive integer modulus b: 70
Enter estimation parameters, or * for pre-computed parameters ([0.0935, 1.0971, 1.4205]): *
Enter a threshold (e.g. 4.2) to determine printed output: 4.08
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[70, 4.09135, [0, 1, 2, 4, 5, 7, 8, 9, 14, 15, 17, 18, 23, 24, 30, 33, 38, 54, 56, 57, 60]]
[70, 4.09595, [0, 1, 2, 4, 5, 7, 8, 9, 14, 17, 18, 23, 24, 26, 29, 30, 31, 33, 46, 56, 57]]
[70, 4.17054, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 17, 19, 20, 26, 27, 28, 30, 31, 33, 34, 57]]
[70, 4.11962, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 17, 19, 20, 26, 27, 28, 33, 34, 56, 57, 58]]
[70, 4.09787, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 17, 19, 20, 26, 27, 28, 33, 56, 57, 58, 60]]
[70, 4.14228, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 17, 19, 20, 27, 28, 30, 31, 33, 34, 48, 57]]
[70, 4.08559, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 20, 25, 26, 28, 29, 31, 32, 33]]
[70, 4.13559, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 20, 25, 26, 28, 29, 32, 47, 56, 58]]
[70, 4.10752, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 20, 25, 26, 28, 32, 47, 56, 57, 58]]
[70, 4.12815, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 20, 25, 29, 31, 32, 33, 38, 49, 63]]
[70, 4.12472, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 20, 25, 29, 31, 32, 38, 41, 49, 52]]
[70, 4.12129, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 21, 25, 29, 31, 32, 38, 41, 49, 52]]
[70, 4.1064, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 19, 21, 29, 31, 32, 33, 38, 41, 49, 52]]
[70, 4.1213, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 20, 21, 25, 26, 28, 32, 33, 47, 57, 58]]
[70, 4.11753, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 20, 21, 25, 29, 31, 32, 38, 41, 49, 52]]
[70, 4.14039, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 20, 21, 26, 29, 30, 32, 33, 34, 41, 49]]
[70, 4.11372, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 18, 20, 21, 29, 30, 31, 33, 34, 41, 48, 49]]
[70, 4.11339, [0, 1, 2, 4, 5, 7, 8, 9, 15, 16, 19, 20, 21, 25, 29, 31, 32, 38, 41, 49, 52]]
