Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 230
Enter estimation parameters, or * for pre-computed parameters ([0.0718, 1.0438, 1.3983]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.955
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: 35
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[230, 2.95535, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 84, 85, 90, 91, 93, 94, 108, 109, 111, 112]]
[230, 2.95514, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 84, 85, 90, 91, 93, 94, 108, 109, 112, 113]]
[230, 2.95504, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 84, 85, 90, 91, 93, 94, 108, 109, 112, 114]]
[230, 2.97575, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 84, 88, 89, 91, 99, 102, 103, 106, 108, 111, 112]]
[230, 2.97439, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 84, 88, 89, 91, 102, 103, 105, 106, 111, 112, 114]]
[230, 2.97406, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 84, 88, 89, 91, 102, 103, 105, 109, 111, 112, 114]]
[230, 2.97614, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 85, 87, 90, 91, 94, 102, 104, 105, 109, 111, 112]]
[230, 2.97508, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 86, 90, 92, 93, 104, 106, 107, 111, 112, 114]]
[230, 2.97498, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 86, 90, 92, 93, 104, 106, 107, 111, 113, 114]]
[230, 2.97421, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 88, 89, 91, 102, 103, 105, 106, 111, 112, 114]]
[230, 2.97388, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 88, 89, 91, 102, 103, 105, 109, 111, 112, 114]]
[230, 2.97459, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 89, 90, 92, 93, 104, 106, 107, 111, 112, 114]]
[230, 2.97449, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 89, 90, 92, 93, 104, 106, 107, 111, 113, 114]]
[230, 2.97396, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 82, 83, 85, 89, 90, 92, 100, 103, 104, 107, 109, 112, 113]]
