Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 74
Enter estimation parameters, or * for pre-computed parameters ([0.0918, 1.0924, 1.4158]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.8
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[74, 2.86814, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36]]
[74, 2.8655, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 35]]
[74, 2.86445, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 36]]
[74, 2.86335, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 36]]
[74, 2.86424, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 31, 33, 36]]
[74, 2.86399, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 35]]
[74, 2.86283, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 34, 35]]
[74, 2.86055, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 33, 34, 36]]
[74, 2.85945, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 33, 35, 36]]
[74, 2.86529, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 32, 36]]
[74, 2.86394, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 34, 35]]
[74, 2.8629, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 34, 36]]
[74, 2.8618, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 35, 36]]
[74, 2.86138, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 32, 33, 36]]
[74, 2.859, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 33, 34, 36]]
[74, 2.85789, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 33, 35, 36]]
[74, 2.86006, [0, 1, 3, 4, 9, 10, 12, 13, 27, 30, 31, 34, 36]]
[74, 2.85766, [0, 1, 3, 4, 9, 10, 12, 13, 27, 30, 32, 35, 36]]
[74, 2.85616, [0, 1, 3, 4, 9, 10, 12, 13, 27, 31, 33, 34, 36]]
[74, 2.85376, [0, 1, 3, 4, 9, 10, 12, 13, 27, 32, 33, 35, 36]]
[74, 2.85876, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 35, 36]]
[74, 2.85734, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 33, 34, 36]]
[74, 2.85623, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 33, 35, 36]]
[74, 2.8573, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 31, 35, 36]]
[74, 2.81546, [0, 1, 3, 4, 9, 10, 12, 13, 33, 34, 36, 51, 52]]
[74, 2.81436, [0, 1, 3, 4, 9, 10, 12, 13, 33, 35, 36, 51, 52]]
[74, 2.8372, [0, 1, 3, 4, 9, 10, 12, 22, 25, 27, 30, 31, 36]]
[74, 2.8333, [0, 1, 3, 4, 9, 10, 12, 22, 25, 27, 31, 33, 36]]
[74, 2.83186, [0, 1, 3, 4, 9, 10, 12, 22, 27, 28, 30, 31, 36]]
[74, 2.81301, [0, 1, 3, 4, 9, 10, 12, 22, 27, 28, 30, 31, 69]]
[74, 2.82796, [0, 1, 3, 4, 9, 10, 12, 22, 27, 28, 31, 33, 36]]
[74, 2.8258, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 29, 34, 35]]
[74, 2.82475, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 29, 34, 36]]
[74, 2.80882, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 29, 34, 61]]
[74, 2.82365, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 29, 35, 36]]
[74, 2.80751, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 29, 36, 59]]
[74, 2.82282, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 32, 33, 35]]
[74, 2.82166, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 32, 34, 35]]
[74, 2.81939, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 33, 34, 36]]
[74, 2.81829, [0, 1, 3, 4, 9, 10, 12, 25, 26, 28, 33, 35, 36]]
[74, 2.82141, [0, 1, 3, 4, 9, 10, 12, 25, 26, 29, 31, 34, 35]]
[74, 2.81727, [0, 1, 3, 4, 9, 10, 12, 25, 26, 31, 32, 34, 35]]
[74, 2.8126, [0, 1, 3, 4, 9, 10, 12, 25, 26, 32, 33, 35, 36]]
[74, 2.82151, [0, 1, 3, 4, 9, 10, 12, 25, 27, 28, 30, 34, 36]]
[74, 2.80559, [0, 1, 3, 4, 9, 10, 12, 25, 27, 28, 30, 34, 61]]
[74, 2.82105, [0, 1, 3, 4, 9, 10, 12, 25, 27, 28, 32, 33, 35]]
[74, 2.81989, [0, 1, 3, 4, 9, 10, 12, 25, 27, 28, 32, 34, 35]]
[74, 2.81762, [0, 1, 3, 4, 9, 10, 12, 25, 27, 28, 33, 34, 36]]
[74, 2.81651, [0, 1, 3, 4, 9, 10, 12, 25, 27, 28, 33, 35, 36]]
[74, 2.81712, [0, 1, 3, 4, 9, 10, 12, 25, 27, 30, 31, 34, 36]]
[74, 2.81322, [0, 1, 3, 4, 9, 10, 12, 25, 27, 31, 33, 34, 36]]
[74, 2.81083, [0, 1, 3, 4, 9, 10, 12, 25, 27, 32, 33, 35, 36]]
[74, 2.81695, [0, 1, 3, 4, 9, 10, 12, 26, 27, 29, 30, 35, 36]]
[74, 2.81416, [0, 1, 3, 4, 9, 10, 12, 26, 27, 29, 33, 34, 36]]
[74, 2.81305, [0, 1, 3, 4, 9, 10, 12, 26, 27, 29, 33, 35, 36]]
[74, 2.81282, [0, 1, 3, 4, 9, 10, 12, 26, 27, 30, 32, 35, 36]]
[74, 2.80892, [0, 1, 3, 4, 9, 10, 12, 26, 27, 32, 33, 35, 36]]
[74, 2.8125, [0, 1, 3, 4, 9, 10, 12, 26, 28, 29, 33, 34, 36]]
[74, 2.8114, [0, 1, 3, 4, 9, 10, 12, 26, 28, 29, 33, 35, 36]]
[74, 2.8274, [0, 1, 3, 4, 9, 10, 13, 21, 27, 28, 30, 31, 36]]
[74, 2.82372, [0, 1, 3, 4, 9, 10, 13, 21, 27, 28, 30, 34, 36]]
[74, 2.81933, [0, 1, 3, 4, 9, 10, 13, 21, 27, 30, 31, 34, 36]]
[74, 2.81629, [0, 1, 3, 4, 9, 10, 13, 24, 27, 28, 31, 33, 36]]
[74, 2.81261, [0, 1, 3, 4, 9, 10, 13, 24, 27, 28, 33, 34, 36]]
[74, 2.81344, [0, 1, 3, 4, 9, 10, 13, 24, 27, 29, 32, 33, 36]]
[74, 2.80822, [0, 1, 3, 4, 9, 10, 13, 24, 27, 31, 33, 34, 36]]
[74, 2.83084, [0, 1, 3, 4, 9, 11, 12, 16, 25, 26, 30, 33, 61]]
[74, 2.83883, [0, 1, 3, 4, 9, 11, 12, 16, 25, 27, 33, 35, 36]]
