Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 202
Enter estimation parameters, or * for pre-computed parameters ([0.0699, 1.0629, 1.3582]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.915
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: 32
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[202, 2.92862, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 86, 87, 89, 94, 95, 98, 100]]
[202, 2.92785, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 86, 87, 92, 94, 95, 99, 100]]
[202, 2.92109, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 82, 86, 88, 89, 95, 97, 98, 100, 143]]
[202, 2.92092, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 83, 87, 88, 90, 95, 96, 98, 99, 142]]
[202, 2.92037, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 67, 76, 79, 81, 87, 89, 90, 94, 96, 100]]
[202, 2.92129, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 67, 76, 80, 81, 83, 89, 91, 92, 94, 100]]
[202, 2.92072, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 67, 76, 80, 81, 83, 89, 91, 94, 96, 100]]
[202, 2.91937, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 67, 76, 81, 83, 84, 91, 93, 94, 96, 100]]
[202, 2.9184, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 67, 79, 81, 82, 86, 87, 94, 96, 99, 100]]
[202, 2.91738, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 67, 80, 81, 84, 85, 91, 94, 96, 99, 100]]
[202, 2.91579, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 76, 79, 80, 83, 85, 92, 93, 97, 98, 100]]
[202, 2.91572, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 76, 79, 81, 84, 85, 90, 93, 97, 98, 100]]
[202, 2.92104, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 40, 66, 75, 78, 82, 83, 85, 93, 94, 97, 99]]
[202, 2.91858, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 40, 66, 75, 78, 85, 87, 91, 93, 94, 98, 100]]
[202, 2.91569, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 40, 75, 78, 82, 83, 85, 90, 93, 94, 99, 100]]
[202, 2.91704, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 80, 82, 83, 92, 93, 95, 99, 100]]
[202, 2.91689, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 80, 82, 83, 92, 93, 97, 98, 100]]
[202, 2.91676, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 80, 82, 83, 92, 93, 97, 99, 100]]
[202, 2.91659, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 80, 82, 86, 87, 96, 97, 99, 100]]
[202, 2.91696, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 80, 84, 86, 87, 91, 97, 99, 100]]
[202, 2.91623, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 80, 84, 86, 87, 96, 97, 99, 100]]
[202, 2.91626, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 80, 84, 87, 91, 93, 96, 97, 100]]
[202, 2.91543, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 80, 84, 87, 91, 96, 97, 99, 100]]
[202, 2.9164, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 79, 81, 82, 86, 87, 96, 97, 99, 100]]
[202, 2.9158, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 80, 81, 84, 86, 89, 95, 96, 99, 100]]
[202, 2.91675, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 80, 81, 85, 86, 88, 93, 94, 97, 99]]
[202, 2.91578, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 80, 82, 83, 87, 88, 95, 97, 98, 100]]
[202, 2.91576, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39, 70, 80, 82, 83, 88, 89, 92, 97, 99, 100]]
[202, 2.91877, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 31, 32, 38, 39, 57, 70, 71, 79, 80, 92, 94, 95, 99, 100, 135, 144]]
[202, 2.91764, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 31, 32, 38, 39, 57, 70, 71, 79, 89, 90, 92, 97, 98, 100, 135, 144]]
