Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 86
Enter estimation parameters, or * for pre-computed parameters ([0.0905, 1.0788, 1.4319]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.9
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[86, 2.98847, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40]]
[86, 2.92622, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 40]]
[86, 2.92613, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38, 39]]
[86, 2.92441, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 39, 40]]
[86, 2.92432, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 37, 38, 40]]
[86, 2.92344, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 37, 39, 40]]
[86, 2.92345, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 36, 37, 39]]
[86, 2.92145, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 36, 38, 39]]
[86, 2.91773, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 36, 37, 39, 40]]
[86, 2.9224, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 31, 33, 36, 37, 40]]
[86, 2.91638, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 31, 36, 37, 39, 40]]
[86, 2.92334, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 32, 36, 38, 39]]
[86, 2.91992, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 35, 36, 38, 39]]
[86, 2.9162, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 36, 37, 39, 40]]
[86, 2.91649, [0, 1, 3, 4, 9, 10, 12, 13, 27, 30, 31, 34, 36, 39, 40]]
[86, 2.91342, [0, 1, 3, 4, 9, 10, 12, 13, 27, 30, 31, 36, 37, 39, 40]]
[86, 2.97901, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 37, 38, 40, 41]]
[86, 2.91774, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 37, 38, 41]]
[86, 2.91766, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 37, 39, 40]]
[86, 2.91601, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 37, 40, 41]]
[86, 2.97557, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 38, 39, 41, 42]]
[86, 2.91516, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 38, 39, 42]]
[86, 2.90178, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 38, 39, 70]]
[86, 2.91509, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 38, 40, 41]]
[86, 2.91351, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 38, 41, 42]]
[86, 2.91343, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 39, 40, 42]]
[86, 2.91263, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 39, 41, 42]]
[86, 2.91513, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 35, 37, 38, 40]]
[86, 2.91322, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 36, 37, 39, 40]]
[86, 2.91081, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 36, 37, 40, 42]]
[86, 2.90968, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 37, 38, 40, 41]]
[86, 2.9081, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 37, 38, 41, 42]]
[86, 2.90803, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 37, 39, 40, 42]]
