Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 224
Enter estimation parameters, or * for pre-computed parameters ([0.0714, 1.0509, 1.3895]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.945
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: 34
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[224, 2.96251, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 84, 88, 89, 91, 99, 102, 103, 106, 108, 111]]
[224, 2.96146, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 85, 86, 92, 95, 97, 100, 106, 107, 110, 111]]
[224, 2.9629, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 85, 87, 90, 91, 94, 102, 104, 105, 109, 111]]
[224, 2.96257, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 82, 85, 87, 90, 91, 94, 102, 104, 108, 109, 111]]
[224, 2.96144, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 86, 93, 94, 98, 99, 106, 108, 109, 111]]
[224, 2.96219, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 88, 89, 91, 100, 102, 103, 107, 108, 110]]
[224, 2.96037, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 84, 88, 90, 98, 101, 102, 105, 107, 110, 111]]
[224, 2.96137, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 86, 87, 90, 92, 100, 102, 105, 106, 109, 111]]
[224, 2.95987, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 83, 87, 88, 90, 98, 101, 102, 105, 107, 110, 111]]
[224, 2.96027, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 39, 40, 81, 84, 86, 89, 90, 93, 101, 103, 104, 108, 110, 111]]
