Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 167
Enter estimation parameters, or * for pre-computed parameters ([0.0755, 1.0569, 1.3914]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.88
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: 28
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[167, 2.88442, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 35, 48, 59, 71, 73, 74, 78, 79, 81, 151]]
[167, 2.8857, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 35, 48, 59, 71, 73, 74, 78, 80, 81, 131]]
[167, 2.88823, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 73, 75, 76, 81, 82]]
[167, 2.88195, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 73, 75, 76, 82, 130]]
[167, 2.88779, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 73, 75, 79, 80, 82]]
[167, 2.88759, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 73, 75, 79, 81, 82]]
[167, 2.88758, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 73, 76, 78, 81, 82]]
[167, 2.8813, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 73, 76, 78, 82, 130]]
[167, 2.88694, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 73, 78, 79, 81, 82]]
[167, 2.88756, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 74, 75, 79, 80, 82]]
[167, 2.88736, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 72, 74, 75, 79, 81, 82]]
[167, 2.88104, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 73, 74, 76, 77, 82, 130]]
[167, 2.88053, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 73, 74, 76, 80, 81, 131]]
[167, 2.8806, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 73, 75, 76, 78, 82, 130]]
[167, 2.8803, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 58, 59, 73, 75, 76, 80, 81, 131]]
[167, 2.88473, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 49, 59, 67, 72, 73, 76, 78, 81, 82]]
[167, 2.88185, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 58, 59, 67, 71, 72, 74, 79, 80, 82]]
[167, 2.88077, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 33, 48, 58, 59, 67, 71, 72, 78, 79, 81, 82]]
[167, 2.88059, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 34, 35, 39, 48, 49, 72, 73, 76, 81, 82]]
[167, 2.89666, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 32, 34, 35, 39, 48, 49, 73, 76, 80, 81, 116, 131]]
[167, 2.88032, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 33, 35, 36, 40, 48, 49, 64, 73, 74, 78, 81]]
[167, 2.89723, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 33, 35, 40, 48, 49, 59, 64, 72, 74, 75, 81, 82]]
[167, 2.89096, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 33, 35, 40, 48, 49, 59, 64, 72, 74, 75, 82, 130]]
[167, 2.8864, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 34, 35, 52, 62, 63, 73, 76, 78, 81, 82, 108]]
[167, 2.89185, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 33, 34, 36, 50, 51, 61, 70, 75, 77, 78, 82, 83]]
[167, 2.88033, [0, 1, 3, 4, 9, 10, 12, 13, 28, 34, 35, 38, 39, 49, 51, 54, 62, 71, 79, 82, 83, 100]]

Search completed in 0 hours, 19 minutes, and 40.423 seconds.  Enter a string to quit.
