Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 38
Enter estimation parameters, or * for pre-computed parameters ([0.1164, 1.1256, 1.4798]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.6
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[38, 2.77077, [0, 1, 3, 4, 9, 10, 12, 13]]
[38, 2.70774, [0, 1, 3, 4, 9, 10, 12, 33]]
[38, 2.60691, [0, 1, 3, 4, 9, 10, 13]]
[38, 2.64869, [0, 1, 3, 4, 9, 10, 27, 32]]
[38, 2.63855, [0, 1, 3, 4, 9, 10, 32, 33]]
[38, 2.74205, [0, 1, 3, 4, 9, 11, 12, 16]]
[38, 2.72523, [0, 1, 3, 4, 9, 12, 13, 16]]
[38, 2.62215, [0, 1, 3, 4, 9, 12, 30, 33]]
[38, 2.60394, [0, 1, 3, 4, 9, 16, 26, 33]]
[38, 2.73288, [0, 1, 3, 4, 10, 11, 13, 14]]
[38, 2.72011, [0, 1, 3, 4, 10, 11, 14, 15]]
[38, 2.61836, [0, 1, 3, 4, 10, 11, 31, 32]]
[38, 2.71787, [0, 1, 3, 4, 10, 12, 13, 15]]
[38, 2.70351, [0, 1, 3, 4, 10, 12, 13, 18]]
[38, 2.65496, [0, 1, 3, 4, 10, 12, 15, 33]]
[38, 2.68297, [0, 1, 3, 4, 10, 13, 15, 18]]
[38, 2.70047, [0, 1, 3, 4, 11, 12, 14, 15]]
[38, 2.68918, [0, 1, 3, 4, 11, 12, 15, 16]]
[38, 2.68443, [0, 1, 3, 4, 11, 12, 15, 17]]
[38, 2.67912, [0, 1, 3, 4, 11, 12, 16, 17]]
[38, 2.68738, [0, 1, 3, 4, 11, 13, 14, 16]]
[38, 2.67135, [0, 1, 3, 4, 11, 13, 16, 17]]
[38, 2.64336, [0, 1, 3, 4, 11, 13, 17, 24]]
[38, 2.61154, [0, 1, 3, 4, 11, 13, 24, 28]]
[38, 2.63062, [0, 1, 3, 4, 11, 15, 17, 24]]
[38, 2.67239, [0, 1, 3, 4, 12, 13, 15, 16]]
[38, 2.66233, [0, 1, 3, 4, 12, 13, 16, 17]]
[38, 2.65805, [0, 1, 3, 4, 12, 13, 16, 18]]
[38, 2.6533, [0, 1, 3, 4, 12, 13, 17, 18]]
[38, 2.61964, [0, 1, 3, 4, 12, 13, 18, 29]]
[38, 2.66086, [0, 1, 3, 4, 12, 14, 15, 17]]
[38, 2.64652, [0, 1, 3, 4, 12, 14, 17, 18]]
[38, 2.61287, [0, 1, 3, 4, 12, 14, 18, 29]]
[38, 2.64778, [0, 1, 3, 4, 13, 14, 16, 17]]
[38, 2.63875, [0, 1, 3, 4, 13, 14, 17, 18]]
[38, 2.60511, [0, 1, 3, 4, 13, 14, 18, 29]]
[38, 2.63753, [0, 1, 3, 4, 13, 15, 16, 18]]
[38, 2.60957, [0, 1, 3, 4, 13, 15, 18, 24]]
[38, 2.62601, [0, 1, 3, 4, 14, 15, 17, 18]]
[38, 2.64837, [0, 1, 3, 7, 9, 10, 12, 16]]

Search completed in 0 hours, 0 minutes, and 0.022 seconds.  Enter a string to quit.
