Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 99
Enter estimation parameters, or * for pre-computed parameters ([0.0843, 1.0809, 1.397]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.89
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[99, 2.89395, [0, 1, 3, 4, 9, 10, 12, 13, 27, 31, 33, 34, 36, 43, 47, 48]]
[99, 2.89381, [0, 1, 3, 4, 9, 10, 12, 13, 27, 31, 33, 36, 37, 40, 46, 48]]
[99, 2.89198, [0, 1, 3, 4, 9, 10, 12, 13, 27, 31, 33, 37, 38, 40, 46, 48]]
[99, 2.89293, [0, 1, 3, 4, 9, 10, 12, 13, 27, 31, 34, 36, 39, 40, 43, 48]]
[99, 2.93041, [0, 1, 3, 4, 9, 10, 12, 13, 27, 31, 34, 36, 40, 43, 47, 48, 66]]
[99, 2.91206, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 37, 38, 40, 41]]
[99, 2.9088, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 38, 39, 41, 42]]
[99, 2.89219, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 38, 39, 42, 82]]
[99, 2.89053, [0, 1, 3, 4, 9, 10, 12, 13, 28, 29, 31, 32, 39, 40, 42, 82]]
[99, 2.90792, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 31, 33, 37, 39, 40, 42]]
[99, 2.90354, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 31, 33, 37, 40, 42, 45]]
[99, 2.89065, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 31, 33, 37, 40, 42, 78]]
[99, 2.90275, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 31, 36, 37, 39, 40, 45]]
[99, 2.89849, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 33, 34, 37, 39, 42, 49]]
[99, 2.89411, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 33, 34, 37, 42, 45, 49]]
[99, 2.89297, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 33, 37, 39, 40, 42, 49]]
[99, 2.89332, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 34, 36, 37, 39, 45, 49]]
[99, 2.89139, [0, 1, 3, 4, 9, 10, 12, 13, 28, 30, 35, 36, 38, 39, 45, 49]]
[99, 2.89672, [0, 1, 3, 4, 9, 10, 12, 13, 28, 31, 33, 36, 37, 40, 42, 45]]
[99, 2.89286, [0, 1, 3, 4, 9, 10, 12, 13, 28, 31, 33, 36, 37, 40, 45, 48]]
[99, 2.89222, [0, 1, 3, 4, 9, 10, 12, 13, 28, 31, 33, 37, 39, 40, 42, 48]]
[99, 2.90354, [0, 1, 3, 4, 9, 10, 12, 13, 29, 30, 32, 33, 38, 39, 41, 42]]
[99, 2.90042, [0, 1, 3, 4, 9, 10, 12, 13, 29, 30, 32, 33, 39, 40, 42, 43]]
[99, 2.89903, [0, 1, 3, 4, 9, 10, 12, 13, 29, 30, 32, 33, 39, 40, 43, 44]]
[99, 2.89897, [0, 1, 3, 4, 9, 10, 12, 13, 29, 30, 32, 33, 39, 41, 42, 44]]
[99, 2.89744, [0, 1, 3, 4, 9, 10, 12, 13, 29, 30, 32, 33, 40, 41, 43, 44]]
[99, 2.89518, [0, 1, 3, 4, 9, 10, 12, 13, 29, 30, 33, 34, 40, 41, 43, 44]]
[99, 2.8981, [0, 1, 3, 4, 9, 10, 12, 13, 29, 30, 33, 35, 38, 39, 42, 44]]
[99, 2.89961, [0, 1, 3, 4, 9, 10, 12, 13, 29, 31, 32, 34, 38, 40, 41, 43]]
[99, 2.89504, [0, 1, 3, 4, 9, 10, 12, 13, 29, 31, 32, 34, 40, 41, 43, 44]]
[99, 2.89315, [0, 1, 3, 4, 9, 10, 12, 13, 29, 31, 32, 34, 40, 41, 43, 47]]
[99, 2.89241, [0, 1, 3, 4, 9, 10, 12, 13, 29, 31, 32, 34, 40, 42, 43, 47]]
[99, 2.89102, [0, 1, 3, 4, 9, 10, 12, 13, 29, 31, 32, 34, 40, 43, 44, 47]]
[99, 2.89418, [0, 1, 3, 4, 9, 10, 12, 13, 29, 31, 34, 35, 38, 40, 43, 44]]
[99, 2.89547, [0, 1, 3, 4, 9, 10, 12, 13, 30, 31, 33, 34, 39, 40, 42, 43]]
[99, 2.89273, [0, 1, 3, 4, 9, 10, 12, 13, 30, 31, 33, 34, 39, 41, 42, 46]]
[99, 2.89128, [0, 1, 3, 4, 9, 10, 12, 13, 30, 31, 33, 34, 39, 42, 43, 46]]
[99, 2.89249, [0, 1, 3, 4, 9, 10, 12, 13, 30, 31, 33, 34, 40, 41, 43, 44]]
[99, 2.89115, [0, 1, 3, 4, 9, 10, 12, 13, 30, 31, 33, 34, 40, 41, 44, 45]]
[99, 2.89109, [0, 1, 3, 4, 9, 10, 12, 13, 30, 31, 33, 34, 40, 42, 43, 45]]
[99, 2.89054, [0, 1, 3, 4, 9, 10, 12, 13, 30, 31, 33, 37, 39, 40, 42, 46]]
[99, 2.8903, [0, 1, 3, 4, 9, 10, 12, 13, 30, 31, 34, 36, 39, 40, 43, 45]]
[99, 2.89174, [0, 1, 3, 4, 9, 10, 12, 13, 30, 32, 33, 35, 39, 41, 42, 44]]

Search completed in 0 hours, 1 minutes, and 41.119 seconds.  Enter a string to quit.
