Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 77
Enter estimation parameters, or * for pre-computed parameters ([0.0914, 1.0897, 1.4196]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.85
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[77, 2.91615, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37]]
[77, 2.9152, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38]]
[77, 2.9142, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 37, 38]]
[77, 2.91351, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 35, 37]]
[77, 2.91246, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 36, 37]]
[77, 2.9104, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 36, 38]]
[77, 2.90941, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 37, 38]]
[77, 2.91224, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 31, 33, 36, 37]]
[77, 2.90855, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 33, 34, 36, 37]]
[77, 2.90433, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 34, 35, 37, 38]]
[77, 2.91234, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 32, 36, 38]]
[77, 2.91194, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 34, 35, 37]]
[77, 2.9109, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 34, 36, 37]]
[77, 2.90884, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 35, 36, 38]]
[77, 2.90784, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 30, 35, 37, 38]]
[77, 2.90843, [0, 1, 3, 4, 9, 10, 12, 13, 27, 29, 32, 33, 36, 38]]
