Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 172
Enter estimation parameters, or * for pre-computed parameters ([0.0721, 1.0654, 1.3593]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.87
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: 28
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[172, 2.87124, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37, 40, 66, 75, 78, 82, 83, 85]]
[172, 2.8722, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 40, 65, 66, 73, 78, 82, 84, 135, 157]]
[172, 2.87604, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 64, 65, 67, 73, 77, 78, 80, 84, 85]]
[172, 2.87431, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 64, 66, 70, 75, 77, 78, 82, 83, 85]]
[172, 2.87067, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 64, 66, 70, 75, 77, 78, 82, 83, 111]]
[172, 2.87135, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 37, 63, 66, 67, 72, 76, 79, 83, 84, 110]]
[172, 2.87497, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 37, 63, 66, 68, 72, 77, 79, 80, 84, 85]]
[172, 2.87418, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 39, 63, 64, 70, 71, 73, 80, 81, 84, 85]]
[172, 2.88093, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 35, 37, 63, 72, 75, 76, 82, 83, 85, 112]]
[172, 2.88108, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 35, 37, 63, 72, 76, 77, 79, 83, 85, 112]]
[172, 2.87563, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 35, 37, 72, 75, 76, 81, 82, 84, 85, 119]]
[172, 2.8717, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 35, 37, 72, 75, 76, 81, 82, 85, 112, 119]]
[172, 2.87132, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 35, 37, 72, 75, 76, 82, 83, 85, 112, 119]]
