Enter an integer k for which our Kempner sets are k-free: 3
Enter a positive integer modulus b: 78
Enter estimation parameters, or * for pre-computed parameters ([0.0901, 1.0918, 1.4099]): *
Enter a threshold (e.g. 4.2) to determine printed output: 2.85
Enter a root for the search space (e.g. [0, 1, 2]) [or * for the root [0]]: *
Enter an upper bound for the size of allowable digit sets [or * to ignore]: *
Enter a maximal number of deviations from a greedy search [or * to ignore]: *
Searching for k-free sets mod b...

[78, 2.90958, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 37]]
[78, 2.90864, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 38]]
[78, 2.89357, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 36, 64]]
[78, 2.90765, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 37, 38]]
[78, 2.89295, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 37, 63]]
[78, 2.87695, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 31, 63, 64]]
[78, 2.90695, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 35, 37]]
[78, 2.90591, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 36, 37]]
[78, 2.88928, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 34, 37, 63]]
[78, 2.90386, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 36, 38]]
[78, 2.8888, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 36, 64]]
[78, 2.90287, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 37, 38]]
[78, 2.88762, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 38, 62]]
[78, 2.87256, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 35, 62, 64]]
[78, 2.88697, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 36, 38, 61]]
[78, 2.87191, [0, 1, 3, 4, 9, 10, 12, 13, 27, 28, 30, 36, 61, 64]]
